자치구,행정동,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,영업상태명,소재지면적,소재지전체주소,사업장명,데이터갱신일자,업태구분명,X,Y
강서구,화곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-1999-07373,1999-07-06,영업/정상,119.99,서울특별시 강서구 화곡동 904-13번지 (지하 1층),가야,2018-08-31 23:59,룸살롱,126.84443363236421,37.52879141828419
강서구,화곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-1999-06799,1999-05-28,영업/정상,72.75,서울특별시 강서구 화곡동 935-5번지 (지하 1층),승리노래바,2018-11-09 2:37,룸살롱,126.83718843352189,37.52837581096931
강서구,화곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-1999-06858,1999-03-31,영업/정상,150.0,서울특별시 강서구 화곡동 903-4 (지상 2층),황실노래바,2023-11-04 2:40,카바레,126.8449149326664,37.529258774653854
강서구,화곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-2000-08129,2000-06-05,영업/정상,64.17,서울특별시 강서구 화곡동 935-14 (지하 1층),비너스,2023-01-13 2:40,룸살롱,126.8368673446319,37.52835874021297
강서구,화곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-2023-00005,2023-05-19,영업/정상,85.5,서울특별시 강서구 화곡동 936-3 4층,골든노래타운4층,2023-05-20 0:19,룸살롱,126.83724362778878,37.528999294528624
강서구,화곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-2023-00004,2023-05-19,영업/정상,85.5,서울특별시 강서구 화곡동 936-3 3층,디올노래팡,2023-12-16 2:40,룸살롱,126.83724362778878,37.528999294528624
강서구,화곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-2023-00003,2023-04-24,영업/정상,85.5,서울특별시 강서구 화곡동 936-3 2층,썸노래바,2023-04-26 0:20,룸살롱,126.83724362778878,37.528999294528624
강서구,화곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-2000-07915,2000-03-27,영업/정상,83.15,서울특별시 강서구 화곡동 1105-5 외 1필지 (지하 1층),디바노래바,2023-12-31 2:40,룸살롱,126.84683075962644,37.5523310899034
강서구,화곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-2022-00001,2022-01-06,영업/정상,77.5,서울특별시 강서구 화곡동 901-15 시온빌딩 401호,도도(DODO),2024-03-01 2:40,룸살롱,126.84292516083033,37.52935777873317
강서구,화곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-2000-07864,2000-03-22,영업/정상,248.2,서울특별시 강서구 화곡동 1111-5 (지하 1층),명품,2021-06-20 2:40,룸살롱,126.8488460838281,37.553862955681645
강서구,화곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-2000-07914,2000-02-29,영업/정상,86.25,서울특별시 강서구 화곡동 1117-13 (지하 1층),썸씽,2020-07-04 2:40,룸살롱,126.84729422315714,37.552057809984525
강서구,화곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-2015-00002,2015-10-05,영업/정상,97.0,"서울특별시 강서구 화곡동 936-4 1동, 지하1층",명품노래바,2024-05-29 2:40,룸살롱,126.83724507270139,37.5288931153391
강서구,마곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-2017-00014,2017-12-27,영업/정상,143.6,서울특별시 강서구 마곡동 795-6번지 뉴골든타워 (지상 7층) 704호,상한가 노래주점,2019-04-03 2:40,룸살롱,126.8344021358018,37.560184417513135
강서구,화곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-2015-00001,2015-07-14,영업/정상,74.16,서울특별시 강서구 화곡동 901-27 지하1층(화곡1동),구찌노래바,2022-12-24 2:40,룸살롱,126.84311474955247,37.52937928024513
강서구,화곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-2013-00001,2013-03-14,영업/정상,75.04,서울특별시 강서구 화곡동 343-61 (지하 1층),부킹노래,2023-11-02 2:40,룸살롱,126.84414802732024,37.53073065478184
강서구,화곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-2012-00004,2012-06-08,영업/정상,95.47,서울특별시 강서구 화곡동 343-59 (지하 1층),스타노래바,2022-12-17 2:40,룸살롱,126.84398107987809,37.53102101018809
강서구,화곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-2012-00003,2012-05-15,영업/정상,327.97,서울특별시 강서구 화곡동 1116-3번지 삼보프라자 (지하 1층),주식회사 클럽밤사,2020-06-25 2:40,간이주점,126.84829379836792,37.553252933438294
강서구,가양동,유흥주점영업,07_23_02_P,3150000,3150000-102-2012-00002,2012-05-08,영업/정상,66.73,서울특별시 강서구 가양동 1479-4번지 씨드가양플라자 (지하 2층) 201-1호,황제,2018-08-31 23:59,룸살롱,126.84913850105194,37.56360141334068
강서구,화곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-2012-00001,2012-01-25,영업/정상,68.62,서울특별시 강서구 화곡동 1117-19 (지하 1층),보물썸,2023-11-11 2:40,룸살롱,126.84807038770542,37.55293072605965
강서구,화곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-2000-08708,2000-10-10,영업/정상,56.7,서울특별시 강서구 화곡동 343-60번지 (지하 1층),궁궐노래타운,2018-11-07 2:37,룸살롱,126.8440661207781,37.53087880243865
강서구,화곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-2000-08705,2000-09-21,영업/정상,109.62,서울특별시 강서구 화곡동 981-13번지 (지하 1층),대명,2018-08-31 23:59,룸살롱,126.84546093764234,37.54976189046903
강서구,화곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-2000-08704,2000-09-04,영업/정상,83.46,서울특별시 강서구 화곡동 904-27 (지하 1층),별궁노래바,2023-11-04 2:40,룸살롱,126.84518928086429,37.528812962149075
강서구,화곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-2000-08678,2000-07-12,영업/정상,72.29,서울특별시 강서구 화곡동 1063-13 (지하 1층),타임,2023-09-17 2:40,룸살롱,126.83821696558788,37.54209296172417
강서구,화곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-2000-08709,2000-06-28,영업/정상,46.2,서울특별시 강서구 화곡동 1117-1 (지하 1층),텐프로,2022-08-20 2:40,룸살롱,126.84821556480533,37.55277192421728
강서구,화곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-2000-08712,2000-06-19,영업/정상,66.71,서울특별시 강서구 화곡동 1105-5 (지하 1층),情(정),2022-06-18 2:40,룸살롱,126.84683075962644,37.5523310899034
강서구,마곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-2018-00001,2018-01-12,영업/정상,88.36,서울특별시 강서구 마곡동 795-6번지 뉴골든타워 (지상 5층) 502호,버닝,2019-04-18 2:40,룸살롱,126.8344021358018,37.560184417513135
강서구,마곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-2017-00016,2017-12-29,영업/정상,99.0,서울특별시 강서구 마곡동 795-6 뉴골든타워 (지상 7층) 703-1호,놀이터,2023-06-29 2:40,룸살롱,126.8344021358018,37.560184417513135
강서구,화곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-2013-00002,2013-07-16,영업/정상,90.72,서울특별시 강서구 화곡동 902-10번지 (지하 1층),텐 노래바,2019-06-29 2:40,룸살롱,126.84381807191306,37.52947242448214
강서구,화곡동,유흥주점영업,07_23_02_P,3150000,3150000-102-2022-00002,2022-01-26,영업/정상,85.46,서울특별시 강서구 화곡동 901-15 시온빌딩 301호,나인노래바,2022-01-28 0:22,룸살롱,126.84292516083033,37.52935777873317
관악구,봉천동,유흥주점영업,07_23_02_P,3200000,3200000-102-2001-07814,2001-09-07,영업/정상,79.04,서울특별시 관악구 봉천동 859-34,카톡노래바,2023-10-27 2:40,룸살롱,126.94992235662355,37.48236625169438
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2000-10502,2000-09-01,영업/정상,86.54,서울특별시 관악구 신림동 1423-19,로얄,2022-04-16 2:40,룸살롱,126.927437382574,37.48597724508564
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2001-10975,2001-05-31,영업/정상,62.26,서울특별시 관악구 신림동 1433-44,수 노래빠,2023-10-13 2:40,룸살롱,126.9261955116234,37.48438592203811
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2000-10641,2000-11-15,영업/정상,86.35,서울특별시 관악구 신림동 1421-61,도깨비,2020-10-18 2:40,룸살롱,126.92736885662298,37.4853107902758
관악구,봉천동,유흥주점영업,07_23_02_P,3200000,3200000-102-2000-10626,2000-11-06,영업/정상,95.4,서울특별시 관악구 봉천동 62-33,수노래클럽,2023-11-12 2:40,룸살롱,126.95171116233232,37.48310360891747
관악구,남현동,유흥주점영업,07_23_02_P,3200000,3200000-102-2000-10607,2000-10-27,영업/정상,31.23,서울특별시 관악구 남현동 1061-16번지,딸기,2019-12-01 2:40,룸살롱,126.9783199103744,37.4747873223009
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2000-10592,2000-10-26,영업/정상,73.67,서울특별시 관악구 신림동 1431-1,썸씽노래빠,2023-03-22 2:40,룸살롱,126.9256513847276,37.487400104084486
관악구,봉천동,유흥주점영업,07_23_02_P,3200000,3200000-102-2000-10587,2000-10-24,영업/정상,80.42,서울특별시 관악구 봉천동 1599-1,소개팅,2023-08-03 2:40,룸살롱,126.95086976617883,37.48008518173685
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2000-07734,2000-10-11,영업/정상,95.34,서울특별시 관악구 신림동 529-7,S노래빠,2024-03-31 2:40,스텐드바,126.91189946041037,37.4826969639723
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2000-10539,2000-10-11,영업/정상,63.92,서울특별시 관악구 신림동 1431-23 지하1층,용궁노래빠,2024-01-21 2:40,룸살롱,126.92587154700037,37.48648852189602
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2001-10867,2001-04-07,영업/정상,66.81,서울특별시 관악구 신림동 1433-109번지,피아노,2019-10-16 2:40,룸살롱,126.9240182860686,37.484676143861776
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2001-10870,2001-03-29,영업/정상,75.33,서울특별시 관악구 신림동 1422-11,뉴 신세계,2022-03-17 2:40,룸살롱,126.92911408673567,37.48484876048998
관악구,봉천동,유흥주점영업,07_23_02_P,3200000,3200000-102-2001-07751,2001-03-20,영업/정상,91.68,서울특별시 관악구 봉천동 927-1,백궁룸비지니스,2022-03-04 2:40,룸살롱,126.94036679889372,37.48193444480635
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2001-10822,2001-03-06,영업/정상,97.44,서울특별시 관악구 신림동 530-31 지하1층,파티파티 노래바,2023-07-23 2:40,룸살롱,126.91120724309248,37.48293144667588
관악구,봉천동,유흥주점영업,07_23_02_P,3200000,3200000-102-2001-07838,2001-03-03,영업/정상,90.19,서울특별시 관악구 봉천동 971-14,딸기 노래룸,2021-07-17 2:40,룸살롱,126.92547618726314,37.489568043985486
관악구,봉천동,유흥주점영업,07_23_02_P,3200000,3200000-102-2001-07803,2001-02-03,영업/정상,73.27,서울특별시 관악구 봉천동 894-16번지,도레미노래빠,2018-08-31 23:59,비어(바)살롱,126.94352545925115,37.481436733073416
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2001-07806,2001-01-03,영업/정상,67.0,서울특별시 관악구 신림동 1421-63번지,도토리,2018-08-31 23:59,룸살롱,126.92736182427723,37.48514371525269
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2001-11185,2001-06-01,영업/정상,28.93,서울특별시 관악구 신림동 530-4 지상1층,뜨락,2023-02-08 2:40,룸살롱,126.91107937483461,37.48286628531059
관악구,봉천동,유흥주점영업,07_23_02_P,3200000,3200000-102-2001-11187,2001-09-15,영업/정상,69.5,서울특별시 관악구 봉천동 62-19번지,초콜릿,2020-03-22 2:40,룸살롱,126.95194094929164,37.48311890883095
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-1999-09225,1999-12-22,영업/정상,259.84,서울특별시 관악구 신림동 1423-4,플러팅,2024-04-06 2:40,룸살롱,126.92728913459788,37.486458315263825
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2006-00001,2006-04-07,영업/정상,25.76,서울특별시 관악구 신림동 1431-20 지상2층,짱노래주점,2020-11-26 2:40,룸살롱,126.92582741565413,37.48622480426027
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-1999-07820,1999-12-23,영업/정상,144.64,서울특별시 관악구 신림동 1425-8번지,탈렌트,2018-12-19 2:40,룸살롱,126.92686746046391,37.48677592032748
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2000-10212,2000-03-24,영업/정상,105.89,서울특별시 관악구 신림동 1474-18번지,골든벨노래바,2018-10-06 2:37,카바레,126.91113165046615,37.48140894196329
관악구,남현동,유흥주점영업,07_23_02_P,3200000,3200000-102-2000-10195,2000-03-17,영업/정상,96.25,서울특별시 관악구 남현동 1061-22,수,2024-03-24 2:40,룸살롱,126.97850472050133,37.47498371481584
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2000-10155,2000-03-02,영업/정상,93.61,서울특별시 관악구 신림동 1639-1번지,딸기,2020-03-08 2:40,룸살롱,126.92418912298089,37.48365902330955
관악구,남현동,유흥주점영업,07_23_02_P,3200000,3200000-102-2000-10148,2000-02-26,영업/정상,67.5,서울특별시 관악구 남현동 1061-12번지,룸쌕쌕클럽,2019-06-06 2:40,룸살롱,126.9782550500112,37.47514477039951
관악구,봉천동,유흥주점영업,07_23_02_P,3200000,3200000-102-2023-00001,2023-02-03,영업/정상,95.21,서울특별시 관악구 봉천동 851-30,청개구리,2023-02-04 0:41,노래클럽,126.95074522016152,37.482185900277415
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2022-00001,2022-02-03,영업/정상,50.65,서울특별시 관악구 신림동 1639-1 신림빌딩,망고노래빠,2024-02-21 2:40,노래클럽,126.92418912298089,37.48365902330955
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2015-00001,2015-05-19,영업/정상,65.08,서울특별시 관악구 신림동 1640-30,퍼스트,2023-08-12 2:40,스텐드바,126.92567637513464,37.48345338196252
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2015-00002,2015-06-10,영업/정상,94.39,서울특별시 관악구 신림동 1433-88번지,K9 노래,2020-05-12 2:40,룸살롱,126.92481382475879,37.48425752309933
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2015-00003,2015-11-06,영업/정상,61.44,서울특별시 관악구 신림동 1424-19번지 지하1층,비젼21노래빠,2018-08-31 23:59,노래클럽,126.92697641469799,37.48597191544607
관악구,봉천동,유흥주점영업,07_23_02_P,3200000,3200000-102-2007-00004,2007-09-28,영업/정상,82.52,서울특별시 관악구 봉천동 857-5 외 1필지 지하1층,텔미노래바,2023-03-04 2:40,비어(바)살롱,126.95003933484915,37.480641527987224
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2007-00005,2007-12-14,영업/정상,89.48,서울특별시 관악구 신림동 1431-15,더 The Day 룸 노래클럽,2023-12-17 2:40,룸살롱,126.92611616795548,37.48642073682015
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2008-00001,2008-01-29,영업/정상,68.18,서울특별시 관악구 신림동 1432-77,벤틀리룸노래빠,2020-09-12 2:40,룸살롱,126.92630577018713,37.48603672400109
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2008-00003,2008-02-18,영업/정상,60.43,서울특별시 관악구 신림동 1431-1번지 지상2층,쇼,2018-08-31 23:59,룸살롱,126.9256513847276,37.487400104084486
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2008-00005,2008-02-27,영업/정상,95.04,서울특별시 관악구 신림동 1431-4 외1필지 지상3층,홀인원 클럽,2021-10-03 2:40,룸살롱,126.92583189674927,37.48713124966336
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2008-00007,2008-05-06,영업/정상,51.09,서울특별시 관악구 신림동 1431-15 3층,WINNER(위너),2021-10-07 2:40,룸살롱,126.92611616795548,37.48642073682015
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2008-00008,2008-06-12,영업/정상,80.86,서울특별시 관악구 신림동 1432-73 지상4층,딱따구리,2024-03-13 2:40,룸살롱,126.926302387795,37.485767497509485
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2008-00012,2008-12-29,영업/정상,328.09,서울특별시 관악구 신림동 1421-29번지 지하1층,준코뮤직타운 신림1호점,2018-08-31 23:59,룸살롱,126.92707200372796,37.485148464968795
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2009-00001,2009-02-19,영업/정상,75.7,서울특별시 관악구 신림동 1640-31 지하1층,장윤정노래빠,2023-07-20 2:40,룸살롱,126.92588274752293,37.483295371785864
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2009-00003,2009-07-13,영업/정상,77.76,서울특별시 관악구 신림동 1433-48,썸타임 노래빠,2023-11-01 2:40,룸살롱,126.92572818653912,37.48437167183427
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2012-00011,2012-12-20,영업/정상,503.22,서울특별시 관악구 신림동 1640-31,락휴노래타운,2023-02-18 2:40,고고(디스코)클럽,126.92588274752293,37.483295371785864
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2009-00004,2009-08-04,영업/정상,56.1,서울특별시 관악구 신림동 1569-4번지,훌날라노래밤,2018-08-31 23:59,룸살롱,126.91193590895496,37.48126466905232
관악구,봉천동,유흥주점영업,07_23_02_P,3200000,3200000-102-1977-07812,1977-11-16,영업/정상,94.2,서울특별시 관악구 봉천동 858-1번지,풀잎,2020-03-07 2:40,룸살롱,126.95050796182424,37.48171034273603
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-1977-07833,1977-09-04,영업/정상,90.99,서울특별시 관악구 신림동 1429-1번지 지하1층,램프,2019-07-17 2:40,룸살롱,126.92493858424014,37.48905110795127
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2022-00004,2022-06-21,영업/정상,65.28,서울특별시 관악구 신림동 1640-29 제일빌딩,깐부,2022-06-23 0:22,룸살롱,126.92566711755468,37.48357191014731
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2022-00003,2022-06-21,영업/정상,66.02,서울특별시 관악구 신림동 1640-29 제일빌딩,아쿠아,2022-06-23 0:22,룸살롱,126.92566711755468,37.48357191014731
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2021-00001,2021-01-15,영업/정상,76.82,서울특별시 관악구 신림동 1639-1 신림빌딩,체리노래빠,2024-02-21 2:40,룸살롱,126.92418912298089,37.48365902330955
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2022-00005,2022-12-02,영업/정상,93.82,서울특별시 관악구 신림동 1431-2,상한가 노래빠,2023-03-19 2:40,룸살롱,126.92570996504314,37.487319783620244
관악구,남현동,유흥주점영업,07_23_02_P,3200000,3200000-102-2003-00015,2003-12-26,영업/정상,43.05,서울특별시 관악구 남현동 1061-59,빙고,2021-07-24 2:40,룸살롱,126.9783974283301,37.475701013444734
관악구,봉천동,유흥주점영업,07_23_02_P,3200000,3200000-102-2001-07796,2001-04-20,영업/정상,105.53,서울특별시 관악구 봉천동 1673-16번지,탑노래빠,2019-04-19 2:40,룸살롱,126.9546248349823,37.479772573903524
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2001-07834,2001-04-17,영업/정상,86.36,서울특별시 관악구 신림동 1430-5번지,논개,2019-09-21 2:40,룸살롱,126.92534735690796,37.4881691936879
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2000-10523,2000-06-28,영업/정상,67.2,서울특별시 관악구 신림동 1431-18,372,2022-12-09 2:40,룸살롱,126.92594397992687,37.48636688994222
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2000-10363,2000-06-16,영업/정상,89.81,서울특별시 관악구 신림동 527-7번지,서울노래바,2020-03-08 2:40,카바레,126.91191781157285,37.48242105935354
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2000-10305,2000-05-16,영업/정상,69.3,서울특별시 관악구 신림동 1422-42,주색 노래빠,2024-03-31 2:40,룸살롱,126.9272105342069,37.48454206525948
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2000-07744,2000-05-09,영업/정상,79.31,서울특별시 관악구 신림동 1655,수,2023-11-10 2:40,기타,126.89957599429266,37.483538042792475
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2008-00011,2000-04-18,영업/정상,66.51,서울특별시 관악구 신림동 1669-11 지하1층,열린노래밤,2023-11-05 2:40,룸살롱,126.90173176766534,37.48041139202587
관악구,남현동,유흥주점영업,07_23_02_P,3200000,3200000-102-1999-09211,1999-12-23,영업/정상,169.84,서울특별시 관악구 남현동 1060-4번지 지하1층,7080놀이터,2019-08-16 2:40,룸살롱,126.9777278784795,37.476119381033385
관악구,남현동,유흥주점영업,07_23_02_P,3200000,3200000-102-2000-10226,2000-03-31,영업/정상,81.9,서울특별시 관악구 남현동 1061-11 가호,노래하는탑스타,2022-06-10 2:40,룸살롱,126.97823676267163,37.47523279879912
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2001-07790,2001-06-23,영업/정상,92.74,서울특별시 관악구 신림동 1431-3,별나라,2023-06-17 2:40,룸살롱,126.92576756448065,37.48722245163128
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2001-07792,2001-06-29,영업/정상,86.61,서울특별시 관악구 신림동 1428-5번지,백만불,2018-08-31 23:59,룸살롱,126.92596361718178,37.48864622238037
관악구,남현동,유흥주점영업,07_23_02_P,3200000,3200000-102-2001-11090,2001-07-23,영업/정상,83.58,서울특별시 관악구 남현동 1061-3,두꺼비,2023-03-16 2:40,룸살롱,126.978214303786,37.475603165522095
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-1976-00001,1976-12-09,영업/정상,95.22,서울특별시 관악구 신림동 1429-16,보물섬,2024-05-25 2:40,룸살롱,126.9251625739234,37.48864298889703
관악구,봉천동,유흥주점영업,07_23_02_P,3200000,3200000-102-1977-07808,1977-08-23,영업/정상,94.74,서울특별시 관악구 봉천동 859-1,별밤가요주점,2022-03-18 2:40,카바레,126.95083319362436,37.48343200628593
관악구,남현동,유흥주점영업,07_23_02_P,3200000,3200000-102-1977-07777,1977-11-11,영업/정상,236.3,서울특별시 관악구 남현동 1061-17번지,준코뮤직타운 사당1호점,2019-01-25 2:40,룸살롱,126.97844199054362,37.47466920915728
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2023-00005,2023-10-13,영업/정상,96.35,서울특별시 관악구 신림동 1639-5 SU모텔,오빠가격이싸요 노래빠,2023-10-15 0:17,룸살롱,126.92437953432596,37.48344858186257
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2009-00005,2009-08-28,영업/정상,287.4,서울특별시 관악구 신림동 1640-31번지,준코뮤직타운 신림2호점,2019-01-25 2:40,룸살롱,126.92588274752293,37.483295371785864
관악구,남현동,유흥주점영업,07_23_02_P,3200000,3200000-102-2001-11336,2001-10-17,영업/정상,83.51,서울특별시 관악구 남현동 1059-9번지,1.2.3.노래팡,2019-04-30 2:40,룸살롱,126.97567712194187,37.475977571119834
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2010-00008,2010-10-13,영업/정상,63.05,서울특별시 관악구 신림동 1424-11,W노래클럽,2024-03-01 2:40,룸살롱,126.92684370433022,37.48612751340164
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2010-00009,2010-12-15,영업/정상,59.09,서울특별시 관악구 신림동 1639-21번지 (지상2층),W유흥주점,2018-08-31 23:59,룸살롱,126.92511172028757,37.4835963380287
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2010-00010,2010-12-16,영업/정상,45.42,서울특별시 관악구 신림동 527-5번지,카라노래빠,2018-08-31 23:59,룸살롱,126.91215110246188,37.48248228756112
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2002-00010,2002-08-30,영업/정상,39.98,서울특별시 관악구 신림동 1431-41번지,와우노래바,2019-12-25 2:40,룸살롱,126.92547431838013,37.487304216438
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2002-00013,2002-10-16,영업/정상,46.25,서울특별시 관악구 신림동 1425-13,팡팡,2023-12-23 2:40,룸살롱,126.92662504197722,37.486665411091614
관악구,봉천동,유흥주점영업,07_23_02_P,3200000,3200000-102-2002-00014,2002-10-23,영업/정상,121.28,서울특별시 관악구 봉천동 33-3 지하1층,이브,2023-12-21 2:40,룸살롱,126.95266450617244,37.48435815650092
관악구,봉천동,유흥주점영업,07_23_02_P,3200000,3200000-102-2002-00015,2002-10-24,영업/정상,81.54,서울특별시 관악구 봉천동 62-3번지 지하 1층,도레미노래뱅크,2018-08-31 23:59,룸살롱,126.95163055050068,37.48316501255551
관악구,봉천동,유흥주점영업,07_23_02_P,3200000,3200000-102-2002-00016,2002-11-12,영업/정상,73.77,서울특별시 관악구 봉천동 852-6번지 지하1층,피플노래빠,2020-04-22 2:40,룸살롱,126.95085921048992,37.48132938143478
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2003-00001,2003-02-14,영업/정상,62.2,서울특별시 관악구 신림동 1433-36,샴푸,2020-08-12 2:40,룸살롱,126.9260944206972,37.484499911429076
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2019-00005,2019-09-10,영업/정상,68.57,서울특별시 관악구 신림동 1640-30,갤러리,2023-08-25 2:40,룸살롱,126.92567637513464,37.48345338196252
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2011-00005,2011-08-18,영업/정상,58.98,서울특별시 관악구 신림동 1639-19 지하1층,플랙스(FLEX),2022-04-16 2:40,룸살롱,126.92496811304093,37.48378198185247
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2019-00001,2019-06-19,영업/정상,81.3,서울특별시 관악구 신림동 1425-9,앵두노래빠,2023-11-04 2:40,룸살롱,126.92697593646915,37.48660885775379
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2023-00003,2023-06-23,영업/정상,89.26,서울특별시 관악구 신림동 1639-33,화이트,2024-02-24 2:40,기타,126.92570401874313,37.48307691931098
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2011-00001,2011-03-08,영업/정상,60.36,서울특별시 관악구 신림동 1431-7,New 올리브,2024-04-24 2:40,룸살롱,126.9259580341337,37.48684335762048
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2019-00004,2019-08-08,영업/정상,76.0,서울특별시 관악구 신림동 1424-11,깡노래빠,2021-10-22 2:40,룸살롱,126.92684370433022,37.48612751340164
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2019-00003,2019-07-09,영업/정상,55.98,서울특별시 관악구 신림동 1432-73,골든벨,2023-05-13 2:40,룸살롱,126.926302387795,37.485767497509485
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2001-11102,2001-08-02,영업/정상,93.33,서울특별시 관악구 신림동 1639-64,럭키노래빠,2020-09-19 2:40,룸살롱,126.9253175927655,37.482977200659846
관악구,신림동,유흥주점영업,07_23_02_P,3200000,3200000-102-2022-00002,2022-04-14,영업/정상,95.48,서울특별시 관악구 신림동 1431-18,시크릿,2022-12-09 2:40,룸살롱,126.92594397992687,37.48636688994222
