year,sidocode,guguncode,spot_nm,occrrnc_cnt,sido_sgg_nm,caslt_cnt,dth_dnv_cnt,se_dnv_cnt,sl_dnv_cnt,wnd_dnv_cnt,X,Y
2018,서울,성북구,서울특별시 성북구 장위동(KB국민은행장위동지점 부근),6,서울특별시 성북구1,6,1,3,2,0,127.049018270178,37.613499653587
2018,서울,성북구,서울특별시 성북구 정릉동(정릉우체국 부근),5,서울특별시 성북구2,5,0,4,1,0,127.010962891226,37.606151152854
2018,서울,성북구,서울특별시 성북구 하월곡동(부모섬김노인요양원 부근),4,서울특별시 성북구3,4,0,2,2,0,127.034158943781,37.61107666056
2018,서울,성북구,서울특별시 성북구 하월곡동(정평빌딩 부근),3,서울특별시 성북구4,3,0,2,1,0,127.042847678079,37.603498047598
2018,서울,성북구,서울특별시 성북구 동소문동2가(성북녹십자약국1호점 부근),2,서울특별시 성북구5,3,2,0,1,0,127.008405275984,37.589613933437
2018,서울,송파구,서울특별시 송파구 마천동(구본빌딩 부근),7,서울특별시 송파구1,7,0,3,4,0,127.154113446479,37.497080431717
2018,서울,송파구,서울특별시 송파구 거여동(세븐일레븐 거여본점 부근),5,서울특별시 송파구2,5,0,4,1,0,127.145922117313,37.496758712745
2018,서울,송파구,서울특별시 송파구 거여동(효재한의원 부근),5,서울특별시 송파구3,5,0,4,0,1,127.145910237269,37.492985626886
2018,서울,송파구,서울특별시 송파구 잠실동(잠실지구대 부근),4,서울특별시 송파구4,5,0,3,2,0,127.082063467556,37.511703226524
2018,서울,송파구,서울특별시 송파구 방이동(송파태양약국 부근),4,서울특별시 송파구5,4,0,2,2,0,127.115359988574,37.510977328842
2018,서울,송파구,서울특별시 송파구 송파동(송파한양1차아파트정문 부근),3,서울특별시 송파구6,3,0,2,1,0,127.114506968123,37.504772061582
2018,서울,송파구,서울특별시 송파구 가락동(태인일식 부근),3,서울특별시 송파구7,4,0,1,1,2,127.119118623227,37.493758582494
2018,서울,양천구,서울특별시 양천구 목동(한독빌딩 부근),6,서울특별시 양천구1,6,0,3,3,0,126.863432343529,37.535137131774
2018,서울,양천구,서울특별시 양천구 신월동(중앙빌딩 부근),5,서울특별시 양천구2,5,0,1,4,0,126.834943341863,37.520951323845
2018,서울,양천구,서울특별시 양천구 신월동(신월제일교회 부근),4,서울특별시 양천구3,4,1,1,2,0,126.839047737964,37.517082513248
2018,서울,양천구,서울특별시 양천구 신정동(은혜재가요양센터 부근),3,서울특별시 양천구4,3,1,0,2,0,126.851131070344,37.523482047559
2018,서울,영등포구,서울특별시 영등포구 영등포동(월드맨파워 부근),5,서울특별시 영등포구1,5,1,1,3,0,126.908109805724,37.514991019321
2018,서울,영등포구,서울특별시 영등포구 문래동6가(e편한세상문래상가 부근),5,서울특별시 영등포구2,5,0,5,0,0,126.886016330091,37.519799610664
2018,서울,영등포구,서울특별시 영등포구 신길동(영신치과의원 부근),4,서울특별시 영등포구3,4,0,4,0,0,126.916815661315,37.512138171041
2018,서울,영등포구,서울특별시 영등포구 대림동(도림로31길 부근),3,서울특별시 영등포구4,4,0,2,2,0,126.895361749346,37.493551428157
2018,서울,영등포구,서울특별시 영등포구 영등포동5가(비즈성형외과의원 부근),2,서울특별시 영등포구5,4,1,3,0,0,126.905338436021,37.521302429065
2018,서울,영등포구,서울특별시 영등포구 문래동3가(문래근린공원입구 부근),2,서울특별시 영등포구6,2,1,1,0,0,126.894522091922,37.517112984078
2018,서울,용산구,서울특별시 용산구 한남동(순천향병원 부근),7,서울특별시 용산구1,7,0,5,1,1,127.005822055245,37.5334508202
2018,서울,용산구,서울특별시 용산구 문배동(원효빌딩 부근),3,서울특별시 용산구2,4,2,2,0,0,126.96620772131,37.538013689781
2018,서울,용산구,서울특별시 용산구 한남동(가봉대사관 부근),2,서울특별시 용산구3,2,1,0,1,0,126.999370497851,37.535734395827
2018,서울,용산구,서울특별시 용산구 이태원동(한스양복 부근),2,서울특별시 용산구4,2,1,0,1,0,126.988952377152,37.5334432587
2018,서울,은평구,서울특별시 은평구 대조동(보스톤탑치과의원 부근),5,서울특별시 은평구1,5,1,3,1,0,126.922185560017,37.617714857855
2018,서울,은평구,서울특별시 은평구 응암동(와산교 부근),5,서울특별시 은평구2,5,0,2,3,0,126.913381657639,37.588825108393
2018,서울,은평구,서울특별시 은평구 갈현동(갈현1동주민센터 부근),4,서울특별시 은평구3,4,1,1,1,1,126.917050987814,37.623719543023
2018,서울,은평구,서울특별시 은평구 대조동(서울병원 부근),4,서울특별시 은평구4,4,0,2,2,0,126.929192030589,37.608568457669
2018,서울,은평구,서울특별시 은평구 갈현동(호남식당 부근),3,서울특별시 은평구5,3,0,2,1,0,126.916480811341,37.614637826575
2018,서울,종로구,서울특별시 종로구 낙원동(낙원지하상가 부근),9,서울특별시 종로구1,9,0,7,1,1,126.987728592302,37.572580907884
2018,서울,종로구,서울특별시 종로구 종로3가(IBK기업은행 종로지점 부근),9,서울특별시 종로구2,9,0,5,4,0,126.990385265169,37.570235574014
2018,서울,종로구,서울특별시 종로구 숭인동(연세김치과의원 부근),5,서울특별시 종로구3,6,0,2,2,2,127.021448039297,37.575047890349
2018,서울,중구,서울특별시 중구 남대문로5가(서울역9-1번출구 부근),5,서울특별시 중구1,5,0,3,1,1,126.972720727581,37.554882884938
2018,서울,중구,서울특별시 중구 방산동(향기나무한의원 부근),3,서울특별시 중구2,4,1,3,0,0,127.002822018522,37.571166948797
2018,서울,중구,서울특별시 중구 신당동(신당중앙시장 부근),3,서울특별시 중구3,3,0,2,1,0,127.019590905997,37.565533758277
2018,서울,중구,서울특별시 중구 을지로5가(오장동사거리 부근),2,서울특별시 중구4,3,2,0,0,1,127.002707108547,37.564711408306
2018,서울,중랑구,서울특별시 노원구 월계동(S-OIL 신성주유소 부근),5,서울특별시 노원구1,6,1,2,3,0,127.056914090214,37.629041646356
2018,서울,중랑구,서울특별시 노원구 중계동(상계역 부근),5,서울특별시 노원구2,5,0,4,1,0,127.072458307006,37.659957337262
2018,서울,중랑구,서울특별시 노원구 상계동(성광빌딩 부근),5,서울특별시 노원구3,5,0,3,1,1,127.062346835339,37.657132408435
2018,서울,중랑구,서울특별시 노원구 상계동(수락산역 부근),3,서울특별시 노원구4,3,1,1,1,0,127.055032930626,37.678418775807
2018,서울,중랑구,서울특별시 노원구 상계동(대성한의원 부근),3,서울특별시 노원구5,3,1,1,1,0,127.078371071569,37.666480722608
2018,서울,중랑구,서울특별시 노원구 월계동(석계로11길 부근),2,서울특별시 노원구6,2,1,0,1,0,127.063587166815,37.61741583957
2019,서울,강남구,서울특별시 강남구 수서동(수서삼익아파트4단지상 부근),5,서울특별시 강남구1,6,0,3,2,1,127.101650490379,37.488281440537
2019,서울,강남구,서울특별시 강남구 역삼동(신논현역 부근),3,서울특별시 강남구2,3,1,1,1,0,127.025723278707,37.504435157557
2019,서울,강남구,서울특별시 강남구 신사동(벽당빌딩 부근),3,서울특별시 강남구3,3,1,0,2,0,127.024741242416,37.525486893606
2019,서울,강남구,서울특별시 강남구 청담동(강남구청역 부근),3,서울특별시 강남구4,4,0,2,2,0,127.041245999005,37.517403900371
2019,서울,강동구,서울특별시 강동구 천호동(광진교앞 부근),8,서울특별시 강동구1,10,0,5,5,0,127.124289308606,37.540909828727
2019,서울,강동구,서울특별시 강동구 천호동(천동초교입구 부근),6,서울특별시 강동구2,6,0,3,2,1,127.140180219443,37.54106720289
2019,서울,강동구,서울특별시 강동구 천호동(리코하이빌입구 부근),5,서울특별시 강동구3,6,0,5,1,0,127.135805355834,37.542437088901
2019,서울,강동구,서울특별시 강동구 명일동(황제당구장 부근),4,서울특별시 강동구4,7,1,4,2,0,127.14535125106,37.544460019415
2019,서울,강동구,서울특별시 강동구 천호동(강동구민회관 부근),4,서울특별시 강동구5,5,0,4,1,0,127.141501051034,37.546195329652
2019,서울,강동구,서울특별시 강동구 암사동(브라운스톤아파트앞 부근),4,서울특별시 강동구6,4,0,3,1,0,127.128613640208,37.549561211482
2019,서울,강동구,서울특별시 강동구 둔촌동(일자산입구 부근),3,서울특별시 강동구7,3,2,0,0,1,127.149790525913,37.531701607344
2019,서울,강동구,서울특별시 강동구 성내동(성일초교 부근),3,서울특별시 강동구8,3,0,1,2,0,127.128441783363,37.531082692113
2019,서울,강북구,서울특별시 강북구 번동(오현로32길3 부근),7,서울특별시 강북구1,7,1,3,3,0,127.039926402183,37.628598071045
2019,서울,강북구,서울특별시 강북구 미아동(삼양사거리 부근),5,서울특별시 강북구2,5,0,4,1,0,127.02093847713,37.619616703649
2019,서울,강북구,서울특별시 강북구 미아동(미아삼거리역 부근),5,서울특별시 강북구3,5,0,4,1,0,127.030130747237,37.613055226618
2019,서울,강북구,서울특별시 강북구 수유동(이화순대국전문 부근),5,서울특별시 강북구4,5,0,2,3,0,127.022421109348,37.640577335676
2019,서울,강북구,서울특별시 강북구 미아동(북부안식일교회 부근),4,서울특별시 강북구5,6,0,4,2,0,127.017895386264,37.629229866366
2019,서울,강북구,서울특별시 강북구 미아동(미아4동사무소 부근),4,서울특별시 강북구6,4,0,4,0,0,127.032094284725,37.61651635025
2019,서울,강북구,서울특별시 강북구 미아동(지성한의원 부근),4,서울특별시 강북구7,5,0,3,2,0,127.022348847023,37.629991109203
2019,서울,강북구,서울특별시 강북구 우이동(와락닭매운탕 부근),4,서울특별시 강북구8,6,0,2,4,0,127.013437856973,37.650306137719
2019,서울,강북구,서울특별시 강북구 수유동(삼성화재번동사옥 부근),4,서울특별시 강북구9,4,0,0,4,0,127.024522266491,37.637114173281
2019,서울,강북구,서울특별시 강북구 수유동(국민마트 부근),3,서울특별시 강북구10,3,0,2,1,0,127.015602650143,37.643533242666
2019,서울,강서구,서울특별시 강서구 화곡동(신정여상 부근),6,서울특별시 강서구1,6,1,2,3,0,126.857773647337,37.532673890489
2019,서울,강서구,서울특별시 강서구 등촌동(가양5단지 부근),6,서울특별시 강서구2,6,0,3,3,0,126.851568865712,37.563006274821
2019,서울,강서구,서울특별시 강서구 화곡동(청구빌라트 부근),4,서울특별시 강서구3,4,0,1,3,0,126.846731466385,37.544574833163
2019,서울,강서구,서울특별시 강서구 공항동(신한은행앞 부근),4,서울특별시 강서구4,4,0,1,3,0,126.812000560878,37.561241026153
2019,서울,강서구,서울특별시 강서구 화곡동(동면빌딩 부근),3,서울특별시 강서구5,3,0,2,1,0,126.852043741926,37.531085326228
2019,서울,강서구,서울특별시 강서구 등촌동(강서요양병원 부근),3,서울특별시 강서구6,3,0,2,1,0,126.854742189202,37.560204712179
2019,서울,강서구,서울특별시 강서구 화곡동(해바라기주유소입구 부근),2,서울특별시 강서구7,2,1,0,1,0,126.847336530258,37.549236534639
2019,서울,관악구,서울특별시 관악구 신림동(뿌리약국 부근),9,서울특별시 관악구1,9,0,5,4,0,126.918813821802,37.474185735684
2019,서울,관악구,서울특별시 관악구 신림동(신림4동사무소입구 부근),5,서울특별시 관악구2,6,1,1,4,0,126.913976942283,37.48525530459
2019,서울,관악구,서울특별시 관악구 봉천동(봉천로사거리 부근),4,서울특별시 관악구3,4,0,4,0,0,126.953454685387,37.482352867692
2019,서울,관악구,서울특별시 관악구 신림동(청암인터그린타워 부근),4,서울특별시 관악구4,4,0,2,2,0,126.929942428501,37.482561648902
2019,서울,관악구,서울특별시 관악구 봉천동(보라매공원 부근),3,서울특별시 관악구5,3,2,1,0,0,126.926855509176,37.493300088329
2019,서울,관악구,서울특별시 관악구 신림동(금성빌딩 부근),3,서울특별시 관악구6,3,1,1,1,0,126.932565598924,37.487200021964
2019,서울,관악구,서울특별시 관악구 신림동(구로디지털단지역 부근),3,서울특별시 관악구7,3,0,2,1,0,126.90261492464,37.484605755752
2019,서울,관악구,서울특별시 관악구 봉천동(현대시장 부근),3,서울특별시 관악구8,3,0,1,2,0,126.946381601131,37.48708135732
2019,서울,광진구,서울특별시 광진구 능동(하나은행중곡동지점 부근),3,서울특별시 광진구1,3,1,2,0,0,127.081959169581,37.556268204215
2019,서울,구로구,서울특별시 구로구 구로동(유풍빌딩 부근),5,서울특별시 구로구1,5,0,5,0,0,126.882395970699,37.494002258299
2019,서울,구로구,서울특별시 구로구 구로동(영서중 부근),5,서울특별시 구로구2,5,0,4,1,0,126.89079049089,37.48930199749
2019,서울,구로구,서울특별시 구로구 가리봉동(남구로역 부근),4,서울특별시 구로구3,4,0,1,3,0,126.886938944578,37.485859459248
2019,서울,구로구,서울특별시 구로구 개봉동(조양빌딩 부근),3,서울특별시 구로구4,3,0,2,1,0,126.856204624445,37.493323771975
2019,서울,금천구,서울특별시 금천구 시흥동(형제주유소입구 부근),6,서울특별시 금천구1,6,0,2,4,0,126.904770847798,37.460555823893
2019,서울,금천구,서울특별시 금천구 독산동(시흥사거리 부근),5,서울특별시 금천구2,5,0,2,3,0,126.90124182625,37.454964207233
2019,서울,금천구,서울특별시 금천구 독산동(독산사거리 부근),3,서울특별시 금천구3,3,1,1,1,0,126.89793331757,37.471493386711
2019,서울,중랑구,서울특별시 노원구 상계동(흥부전놀부전 부근),6,서울특별시 노원구1,6,0,4,2,0,127.080042574007,37.669164679108
2019,서울,중랑구,서울특별시 노원구 상계동(삼정의원 부근),4,서울특별시 노원구2,5,1,2,2,0,127.070539842641,37.661891714232
2019,서울,중랑구,서울특별시 노원구 월계동(인덕공전 부근),3,서울특별시 노원구3,3,0,2,1,0,127.055067185803,37.628980615664
2019,서울,도봉구,서울특별시 도봉구 창동(창동견인차량보관소 부근),7,서울특별시 도봉구1,8,0,6,2,0,127.049586222627,37.653613853198
2019,서울,도봉구,서울특별시 도봉구 방학동(방학프라자 부근),5,서울특별시 도봉구2,5,0,2,2,1,127.037628564208,37.665814003914
2019,서울,도봉구,서울특별시 도봉구 쌍문동(정의여중고 부근),3,서울특별시 도봉구3,3,1,2,0,0,127.032995223752,37.651264738578
2019,서울,도봉구,서울특별시 도봉구 쌍문동(창동변전소 부근),3,서울특별시 도봉구4,3,0,3,0,0,127.040436022805,37.658228699995
2019,서울,도봉구,서울특별시 도봉구 창동(강북구도봉구경계4 부근),2,서울특별시 도봉구5,2,1,1,0,0,127.030386927216,37.642337818836
2019,서울,동대문구,서울특별시 동대문구 제기동(경동시장 부근),13,서울특별시 동대문구1,14,0,7,6,1,127.037837190735,37.578536331787
2019,서울,동대문구,서울특별시 동대문구 제기동(우리은행청량리중앙지 부근),12,서울특별시 동대문구2,12,0,8,4,0,127.041365144787,37.579246109122
2019,서울,동대문구,서울특별시 동대문구 청량리동(옥치과의원 부근),7,서울특별시 동대문구3,7,0,5,2,0,127.045730901861,37.581236753974
2019,서울,동대문구,서울특별시 동대문구 신설동(신설동역일반국도6호선 부근),7,서울특별시 동대문구4,7,0,3,3,1,127.023755133094,37.575802145454
2019,서울,동대문구,서울특별시 동대문구 제기동(제기사거리 부근),6,서울특별시 동대문구5,6,0,4,2,0,127.038331026457,37.582009554898
2019,서울,동대문구,서울특별시 동대문구 청량리동(영휘원 부근),5,서울특별시 동대문구6,5,0,5,0,0,127.041908832628,37.586705360465
2019,서울,동대문구,서울특별시 동대문구 장안동(장안동우리은행 부근),5,서울특별시 동대문구7,5,0,2,2,1,127.066812023257,37.566223946579
2019,서울,동대문구,서울특별시 동대문구 답십리동(쌍마빌딩 부근),3,서울특별시 동대문구8,4,0,4,0,0,127.055328098014,37.566121817769
2019,서울,동대문구,서울특별시 동대문구 휘경동(백합빌딩 부근),3,서울특별시 동대문구9,3,0,3,0,0,127.058941091959,37.589020594026
2019,서울,동대문구,서울특별시 동대문구 용두동(마장동사거리 부근),3,서울특별시 동대문구10,3,0,0,3,0,127.037978447249,37.572878402717
2019,서울,동작구,서울특별시 동작구 상도동(상도3동주민센터 부근),9,서울특별시 동작구1,11,0,7,3,1,126.931696868217,37.499577568451
2019,서울,동작구,서울특별시 동작구 사당동(대우디오슈페리움2 부근),6,서울특별시 동작구2,7,0,5,1,1,126.980075781673,37.488106319152
2019,서울,동작구,서울특별시 동작구 상도동(럭키하이퍼마켓 부근),6,서울특별시 동작구3,7,0,3,3,1,126.941034202568,37.501568015452
2019,서울,동작구,서울특별시 동작구 사당동(대성문구인쇄 부근),4,서울특별시 동작구4,12,0,4,8,0,126.979868292789,37.484705781947
2019,서울,동작구,서울특별시 동작구 상도동(리치타운 부근),4,서울특별시 동작구5,5,0,3,1,1,126.952467811641,37.497835869431
2019,서울,동작구,서울특별시 동작구 노량진동(타코야 부근),4,서울특별시 동작구6,5,0,2,3,0,126.939768628021,37.508070120141
2019,서울,동작구,서울특별시 동작구 사당동(사당시장 부근),3,서울특별시 동작구7,3,0,3,0,0,126.975683589927,37.48254298707
2019,서울,마포구,서울특별시 마포구 성산동(평강교회 부근),3,서울특별시 마포구1,3,0,3,0,0,126.901813991124,37.565640957465
2019,서울,마포구,서울특별시 마포구 대흥동(대흥동사무소 부근),3,서울특별시 마포구2,3,0,1,2,0,126.946107178405,37.550390624728
2019,서울,서대문구,서울특별시 서대문구 북아현동(굴레방다리 부근),6,서울특별시 서대문구1,6,0,4,2,0,126.956539138771,37.559056359764
2019,서울,서대문구,서울특별시 서대문구 충정로3가(충정로역가구상가서소 부근),5,서울특별시 서대문구2,5,0,4,1,0,126.964478472505,37.559954362505
2019,서울,서대문구,서울특별시 서대문구 창천동(신촌현대백화점 부근),5,서울특별시 서대문구3,5,0,4,1,0,126.935278273475,37.555696335219
2019,서울,서대문구,서울특별시 서대문구 홍제동(인왕초등교 부근),4,서울특별시 서대문구4,5,2,2,1,0,126.945013894177,37.592069307454
2019,서울,서대문구,서울특별시 서대문구 홍제동(인왕APT 부근),4,서울특별시 서대문구5,4,0,3,1,0,126.948050231134,37.585289397688
2019,서울,서대문구,서울특별시 서대문구 홍은동(홍연2교 부근),4,서울특별시 서대문구6,4,0,2,2,0,126.930192489493,37.578157919553
2019,서울,서대문구,서울특별시 서대문구 홍제동(홍은사거리통일로진출 부근),3,서울특별시 서대문구7,3,1,2,0,0,126.941203479258,37.591827969886
2019,서울,서대문구,서울특별시 서대문구 연희동(연희동성당앞 부근),3,서울특별시 서대문구8,3,0,2,0,1,126.928067619926,37.563131907413
2019,서울,서초구,서울특별시 서초구 잠원동(반포쇼핑센타 부근),4,서울특별시 서초구1,4,1,3,0,0,127.004316236706,37.506276172308
2019,서울,서초구,서울특별시 서초구 방배동(사당역 부근),3,서울특별시 서초구2,4,1,2,1,0,126.981442918457,37.476586379659
2019,서울,성동구,서울특별시 성동구 성수동1가(뚝섬역 부근),4,서울특별시 성동구1,4,1,1,2,0,127.044443867691,37.547927119942
2019,서울,성동구,서울특별시 성동구 성수동2가(뚝도시장 부근),3,서울특별시 성동구2,3,0,3,0,0,127.054708838343,37.538889652836
2019,서울,성동구,서울특별시 성동구 홍익동(청계벽산상가 부근),3,서울특별시 성동구3,3,0,2,1,0,127.030468727751,37.568648490936
2019,서울,성북구,서울특별시 성북구 장위동(신한은행장위지점 부근),6,서울특별시 성북구1,6,0,4,2,0,127.051600242658,37.609958203409
2019,서울,성북구,서울특별시 성북구 하월곡동(방천시장입구 부근),6,서울특별시 성북구2,6,0,4,2,0,127.034979314345,37.611741630972
2019,서울,성북구,서울특별시 성북구 장위동(부동산 부근),4,서울특별시 성북구3,4,0,3,1,0,127.047537174003,37.607417903714
2019,서울,성북구,서울특별시 성북구 정릉동(정릉4동사무소 부근),4,서울특별시 성북구4,4,0,3,1,0,127.007247460003,37.612746756459
2019,서울,성북구,서울특별시 성북구 하월곡동(종암사거리종암로진출 부근),4,서울특별시 성북구5,4,0,3,1,0,127.032506934149,37.602768388951
2019,서울,성북구,서울특별시 성북구 하월곡동(월곡시장 부근),4,서울특별시 성북구6,4,0,1,2,1,127.042584187511,37.603666873728
2019,서울,성북구,서울특별시 성북구 돈암동(스카이웨이주유소 부근),3,서울특별시 성북구7,4,1,2,1,0,127.013387567783,37.601286697424
2019,서울,성북구,서울특별시 성북구 석관동(돌곶이역 부근),3,서울특별시 성북구8,3,1,2,0,0,127.05668244554,37.61079762701
2019,서울,성북구,서울특별시 성북구 석관동(장위사거리 부근),3,서울특별시 성북구9,3,1,0,2,0,127.061548044008,37.612405827968
2019,서울,성북구,서울특별시 성북구 동소문동7가(흥천사입구 부근),3,서울특별시 성북구10,4,0,4,0,0,127.014737239733,37.596668458384
2019,서울,송파구,서울특별시 송파구 잠실동(잠실천주교회 부근),6,서울특별시 송파구1,7,0,2,5,0,127.083896181565,37.510703083282
2019,서울,송파구,서울특별시 송파구 석촌동(송파사거리 부근),5,서울특별시 송파구2,5,0,4,1,0,127.108316562161,37.501599094224
2019,서울,송파구,서울특별시 송파구 가락동(문정시영아파트 부근),4,서울특별시 송파구3,4,0,4,0,0,127.134435147865,37.491507179214
2019,서울,송파구,서울특별시 송파구 방이동(방이초교앞 부근),3,서울특별시 송파구4,3,0,2,1,0,127.117953464282,37.513181399903
2019,서울,송파구,서울특별시 송파구 송파동(송파지하차도북측 부근),3,서울특별시 송파구5,3,0,2,1,0,127.111970296293,37.500253291157
2019,서울,송파구,서울특별시 송파구 마천동(성내2교남단 부근),3,서울특별시 송파구6,3,0,2,1,0,127.145245605002,37.498920797158
2019,서울,양천구,서울특별시 양천구 목동(SC제일은행등촌지점 부근),10,서울특별시 양천구1,10,0,4,6,0,126.864753218287,37.548426685244
2019,서울,양천구,서울특별시 양천구 신월동(양강중학교앞 부근),5,서울특별시 양천구2,5,0,2,3,0,126.851093496669,37.523995422851
2019,서울,양천구,서울특별시 양천구 목동(덕수프라자 부근),4,서울특별시 양천구3,4,0,2,2,0,126.871623250014,37.546629132929
2019,서울,양천구,서울특별시 양천구 신정동(신트리현대아파트501동 부근),3,서울특별시 양천구4,3,0,3,0,0,126.853429339993,37.512784468829
2019,서울,양천구,서울특별시 양천구 신정동(삼익쇼핑지하상가 부근),3,서울특별시 양천구5,3,0,2,1,0,126.876830907422,37.522365134544
2019,서울,양천구,서울특별시 양천구 신정동(담우빌딩 부근),2,서울특별시 양천구6,2,1,1,0,0,126.86361459294,37.526721728426
2019,서울,영등포구,서울특별시 영등포구 영등포동4가(영등포역 부근),7,서울특별시 영등포구1,7,0,4,2,1,126.90600717819,37.516454738796
2019,서울,영등포구,서울특별시 영등포구 당산동3가(서림빌딩 부근),5,서울특별시 영등포구2,5,0,2,3,0,126.897075393116,37.526454467001
2019,서울,영등포구,서울특별시 영등포구 영등포동3가(선한치과 부근),4,서울특별시 영등포구3,4,0,4,0,0,126.908210924596,37.519381108452
2019,서울,영등포구,서울특별시 영등포구 신길동(하이마트 부근),4,서울특별시 영등포구4,4,0,3,1,0,126.908267472167,37.497213427059
2019,서울,영등포구,서울특별시 영등포구 여의도동(한양수퍼앞 부근),4,서울특별시 영등포구5,4,0,0,3,1,126.933419146378,37.519964415027
2019,서울,영등포구,서울특별시 영등포구 신길동(영등포농협 부근),3,서울특별시 영등포구6,4,0,2,2,0,126.912191027195,37.511135586139
2019,서울,영등포구,서울특별시 영등포구 문래동6가(제일종합카센타 부근),3,서울특별시 영등포구7,3,0,1,2,0,126.884739566179,37.519558615738
2019,서울,용산구,서울특별시 용산구 한남동(순천향병원 부근),4,서울특별시 용산구1,4,0,2,2,0,127.005931895741,37.53336865544
2019,서울,은평구,서울특별시 은평구 갈현동(신한은행연신내지점 부근),8,서울특별시 은평구1,8,0,4,4,0,126.921222637016,37.619162417413
2019,서울,은평구,서울특별시 은평구 대조동(불광로28 부근),6,서울특별시 은평구2,6,0,3,3,0,126.927946539702,37.609806364573
2019,서울,은평구,서울특별시 은평구 응암동(파리바게뜨 부근),5,서울특별시 은평구3,6,0,3,3,0,126.917855849569,37.588082432959
2019,서울,은평구,서울특별시 은평구 역촌동(서부경찰서 부근),3,서울특별시 은평구4,3,0,3,0,0,126.91863158588,37.602645059523
2019,서울,은평구,서울특별시 은평구 갈현동(구산사거리 부근),3,서울특별시 은평구5,3,0,2,1,0,126.91374392884,37.612909935746
2019,서울,은평구,서울특별시 은평구 신사동(신사연세치과 부근),3,서울특별시 은평구6,3,0,1,2,0,126.910322968032,37.598917361548
2019,서울,종로구,서울특별시 종로구 낙원동(기업은행 부근),7,서울특별시 종로구1,7,0,3,3,1,126.989062001811,37.570202529324
2019,서울,종로구,서울특별시 종로구 숭인동(영도교남단 부근),5,서울특별시 종로구2,5,0,2,3,0,127.018822616072,37.571431826119
2019,서울,중구,서울특별시 중구 을지로5가(중부시장앞 부근),5,서울특별시 중구1,5,2,2,1,0,127.000108755816,37.566694384639
2019,서울,중구,서울특별시 중구 을지로6가(흥인시장 부근),3,서울특별시 중구2,3,0,2,1,0,127.009478037682,37.569033794675
2019,서울,중랑구,서울특별시 노원구 상계동(흥부전놀부전 부근),6,서울특별시 노원구1,6,0,4,2,0,127.080042574007,37.669164679108
2019,서울,중랑구,서울특별시 노원구 상계동(삼정의원 부근),4,서울특별시 노원구2,5,1,2,2,0,127.070539842641,37.661891714232
2019,서울,중랑구,서울특별시 노원구 월계동(인덕공전 부근),3,서울특별시 노원구3,3,0,2,1,0,127.055067185803,37.628980615664
2020,서울,강남구,서울특별시 강남구 수서동(수서아파트6단지601동 부근),6,서울특별시 강남구1,6,0,4,2,0,127.103924752626,37.487561327294
2020,서울,강남구,서울특별시 강남구 역삼동(국기원입구교차로 부근),5,서울특별시 강남구2,5,0,2,3,0,127.029759235501,37.497967800874
2020,서울,강동구,서울특별시 강동구 암사동(암사시장 부근),5,서울특별시 강동구1,5,0,1,4,0,127.12867583912,37.551214544916
2020,서울,강동구,서울특별시 강동구 천호동(천호사거리 부근),4,서울특별시 강동구2,4,0,3,1,0,127.123545089036,37.538955181038
2020,서울,강동구,서울특별시 강동구 천호동(천호시장사거리 부근),4,서울특별시 강동구3,4,0,2,1,1,127.127767071494,37.540449508939
2020,서울,강동구,서울특별시 강동구 암사동(장치봉의맵꼬만명태찜 부근),3,서울특별시 강동구4,3,0,3,0,0,127.134523926239,37.551890780236
2020,서울,강동구,서울특별시 강동구 천호동(강동구민회관 부근),3,서울특별시 강동구5,3,0,2,1,0,127.141572112764,37.546179770481
2020,서울,강북구,서울특별시 강북구 미아동(동성자동차공업주 부근),5,서울특별시 강북구1,5,0,2,2,1,127.033689136146,37.610862143474
2020,서울,강북구,서울특별시 강북구 미아동(삼양시장앞교차로 부근),4,서울특별시 강북구2,4,0,3,1,0,127.01834194013,37.62473532008
2020,서울,강서구,서울특별시 강서구 화곡동(한라한의원 부근),3,서울특별시 강서구1,3,0,3,0,0,126.847765916965,37.534250477578
2020,서울,강서구,서울특별시 강서구 화곡동(한성빌딩 부근),3,서울특별시 강서구2,3,0,1,2,0,126.840006471922,37.537533331299
2020,서울,강서구,서울특별시 강서구 방화동(신방화사거리 부근),2,서울특별시 강서구3,2,1,1,0,0,126.816915794729,37.573379066991
2020,서울,강서구,서울특별시 강서구 화곡동(우장공원입구교차로 부근),2,서울특별시 강서구4,2,1,1,0,0,126.850033038595,37.552109607773
2020,서울,관악구,서울특별시 관악구 봉천동(봉천본동농협앞 부근),6,서울특별시 관악구1,6,1,2,2,1,126.946254645636,37.481294043686
2020,서울,관악구,서울특별시 관악구 남현동(꼬마숲어린이집 부근),4,서울특별시 관악구2,5,0,3,2,0,126.977406284474,37.476225982644
2020,서울,관악구,서울특별시 관악구 봉천동(2호선봉천역사입구 부근),3,서울특별시 관악구3,3,1,2,0,0,126.94118380479,37.482616382541
2020,서울,관악구,서울특별시 관악구 신림동(롯데백화점관악점앞 부근),3,서울특별시 관악구4,3,0,3,0,0,126.916854744052,37.489066505516
2020,서울,관악구,서울특별시 관악구 봉천동(플랫화이트 부근),3,서울특별시 관악구5,4,0,2,2,0,126.966780415885,37.473735915481
2020,서울,광진구,서울특별시 광진구 구의동(구의사거리 부근),2,서울특별시 광진구1,2,2,0,0,0,127.083341569659,37.545287404691
