"x","y","h3_address","neighbours","neighbours_centroids","caslt_cnt","dth_dnv_cnt","se_dnv_cnt","sl_dnv_cnt","wnd_dnv_cnt","caslt_cnt_1","dth_dnv_cnt_1","se_dnv_cnt_1","sl_dnv_cnt_1","wnd_dnv_cnt_1","caslt_cnt_2","dth_dnv_cnt_2","se_dnv_cnt_2","sl_dnv_cnt_2","wnd_dnv_cnt_2","caslt_cnt_3","dth_dnv_cnt_3","se_dnv_cnt_3","sl_dnv_cnt_3","wnd_dnv_cnt_3","caslt_cnt_4","dth_dnv_cnt_4","se_dnv_cnt_4","sl_dnv_cnt_4","wnd_dnv_cnt_4","caslt_cnt_5","dth_dnv_cnt_5","se_dnv_cnt_5","sl_dnv_cnt_5","wnd_dnv_cnt_5","caslt_cnt_6","dth_dnv_cnt_6","se_dnv_cnt_6","sl_dnv_cnt_6","wnd_dnv_cnt_6","bus_station_cnt","traffic_cnt","pleasure_cnt","seoul_police_cnt","park_cnt","crossroad_cnt","도로10이하_cnt","도로10_20_cnt","도로20_30_cnt","도로30이상_cnt","child_cnt","silver_cnt","crosswalk_cnt","t_caslt_cnt","t_dth_dnv_cnt","t_se_dnv_cnt","t_sl_dnv_cnt","t_wnd_dnv_cnt","EPDO","pred_EPDO","diff"
126.9012953173,37.5150891872,"8930e1d940bffff","['8930e1d940fffff', '8930e1d941bffff', '8930e1d9473ffff', '8930e1d940bffff', '8930e1d9447ffff', '8930e1d9403ffff', '8930e1d9457ffff']","[(37.51720482618349, 126.90426198174616), (37.51784802951818, 126.89908544414513), (37.514383678049896, 126.90403334363704), (37.5161159140527, 126.90155940208489), (37.51329484411111, 126.90133089445801), (37.51893702289164, 126.90178793017567), (37.5150269988722, 126.89885704652923)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,62,0,0,4,4,0,1,0,1,0,2,0,1,0,0,0,12,7.0679230017614,-4.9320769982386
126.930454236,37.4639526099,"8930e036e87ffff","['8930e036e83ffff', '8930e036c4bffff', '8930e036e8fffff', '8930e036eb3ffff', '8930e036e87ffff', '8930e036e97ffff', '8930e036ebbffff']","[(37.461465216312426, 126.92848904311118), (37.46537340361395, 126.93142091123637), (37.459731064598024, 126.93096146817513), (37.46363920964991, 126.93389353957626), (37.46255221452919, 126.93119117942592), (37.464286327169305, 126.92871864448776), (37.460817981491815, 126.93366369788423)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,3,0,0,0,0,3,0,2,0,0,0,0,0,0,1.72718934391583,1.72718934391583
127.1264154176,37.4798324826,"8930e1c89d3ffff","['8930e1c89d3ffff', '8930e1c8d6bffff', '8930e1c89dbffff', '8930e1c8d6fffff', '8930e1c89c3ffff', '8930e1c89d7ffff', '8930e1c88a7ffff']","[(37.480797249482684, 127.12650924855237), (37.482538257762435, 127.12403223984603), (37.477971182703754, 127.12627030304431), (37.48362335538199, 127.1267482154844), (37.47905612049911, 127.1289862399846), (37.481882265206856, 127.12922531712653), (37.479712229792966, 127.12379340454054)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,2,2,0,1,0,4,2,8,0,0,0,0,0,0,6.23934551738117,6.23934551738117
126.8859174384,37.4833134555,"8930e0acb6bffff","['8930e0acb63ffff', '8930e0acb6bffff', '8930e0acb6fffff', '8930e0acb7bffff', '8930e0364b7ffff', '8930e0365d3ffff', '8930e0364a7ffff']","[(37.485286600433874, 126.88599989955831), (37.48246627238614, 126.88577222753713), (37.48355441725712, 126.88847238355744), (37.48419837436972, 126.88329983711475), (37.4813781245841, 126.88307229534496), (37.48073404999708, 126.88824460165176), (37.479645983387286, 126.88554457589024)]",9,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,28,13,0,0,3,5,0,0,0,4,0,16,2,0,1,1,0,9,13.8408380979731,4.84083809797306
127.0743297114,37.5908914148,"8930e1c02abffff","['8930e1c02afffff', '8930e1c0207ffff', '8930e1c02a3ffff', '8930e1c0217ffff', '8930e1c02bbffff', '8930e1c02abffff', '8930e1c0233ffff']","[(37.5925406486827, 127.07816806855247), (37.58862566299288, 127.07521390857787), (37.59427798312476, 127.07568781204024), (37.59036295492706, 127.07273385595136), (37.59318905644585, 127.0729706865448), (37.59145180376255, 127.0754508496733), (37.58971443007061, 127.07793099567621)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,5,0,0,0,4,1,1,0,0,0,0,0,0,3.30685495545682,3.30685495545682
127.0179390032,37.6263349524,"8930e1c3513ffff","['8930e1c358fffff', '8930e1c3513ffff', '8930e1c35c7ffff', '8930e1c3517ffff', '8930e1c358bffff', '8930e1c3503ffff', '8930e1c351bffff']","[(37.6285527594191, 127.01816838446193), (37.62572756227687, 127.01793400656523), (37.624636990708034, 127.01521942685251), (37.62681813012642, 127.02064881149103), (37.62746210997533, 127.01545367317021), (37.62399289352889, 127.02041432304928), (37.62290240355329, 127.01769964970981)]",8,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,0,0,0,3,5,0,0,0,4,0,9,1,1,1,0,0,18,12.2507122565083,-5.74928774349173
127.1018006027,37.5052792977,"8930e1cab03ffff","['8930e1cab03ffff', '8930e1cab0bffff', '8930e1cab07ffff', '8930e1cab0fffff', '8930e1cab13ffff', '8930e1cab1bffff', '8930e1cab17ffff']","[(37.50385337373604, 127.10221413637896), (37.50102761743665, 127.10197625035016), (37.504939363963395, 127.104929538237), (37.50211352973376, 127.10469152062207), (37.50559309698782, 127.09973673494767), (37.502767379612706, 127.09949895916522), (37.50667916904243, 127.10245204374021)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,5,1,0,0,0,0,0,0,0,2.46124426064103,2.46124426064103
127.1530635002,37.5482478614,"8930e1ce2d7ffff","['8930e1ce2c3ffff', '8930e1ce29bffff', '8930e1ce66fffff', '8930e1ce2c7ffff', '8930e1ce28bffff', '8930e1ce2d3ffff', '8930e1ce2d7ffff']","[(37.54601925479388, 127.15304859296634), (37.55167430980396, 127.15352951807817), (37.55058760972024, 127.15080897492862), (37.547105795102986, 127.15576909711247), (37.54993338099642, 127.15600968093385), (37.547760140604616, 127.15056863363085), (37.54884676289389, 127.15328904472949)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,3,3,1,0,0,5,1,6,0,0,0,0,0,0,7.13871219345407,7.13871219345407
127.0138845355,37.5612129094,"8930e1d8957ffff","['8930e1d89cfffff', '8930e1d8953ffff', '8930e1d8947ffff', '8930e1d8957ffff', '8930e1d8943ffff', '8930e1d890bffff', '8930e1d891bffff']","[(37.562494111041886, 127.01007132311365), (37.55966987881585, 127.00983755974126), (37.55902308423139, 127.01502689325024), (37.56075865805011, 127.01254911661002), (37.5579343865679, 127.01231524292426), (37.561847433688385, 127.01526089823314), (37.56358296825188, 127.01278301127216)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,1,0,5,5,0,0,0,5,1,11,0,0,0,0,0,0,6.46563490782462,6.46563490782462
127.088031128,37.5596666256,"8930e1c1e17ffff","['8930e1c1ebbffff', '8930e1c1e03ffff', '8930e1c1eabffff', '8930e1c1e07ffff', '8930e1c1e17ffff', '8930e1c1e13ffff', '8930e1c1e8fffff']","[(37.56124192635022, 127.0886686878655), (37.5555897547185, 127.08819379952118), (37.559503552564266, 127.09114795773337), (37.556677408251616, 127.0909103924909), (37.558415821159535, 127.08843123303976), (37.55732808583436, 127.08571473331851), (37.56015411315242, 127.0859520564277)]",7,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,0,0,0,3,4,0,0,0,0,1,10,1,0,0,1,0,3,14.4919785353028,11.4919785353028
127.0567353652,37.5698767173,"8930e1c10b7ffff","['8930e1c154fffff', '8930e1c10a7ffff', '8930e1c157bffff', '8930e1c10a3ffff', '8930e1c10b3ffff', '8930e1c10b7ffff', '8930e1c156bffff']","[(37.57143906513129, 127.05277777970183), (37.56796519062162, 127.0577356770092), (37.572527629429175, 127.05549267135565), (37.5668767859233, 127.05502082355729), (37.56861370193705, 127.05254197678893), (37.56970218833183, 127.05525673687193), (37.57079067093228, 127.05797172190202)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,6,1,0,1,0,1,0,0,6,1.64182025511203,-4.35817974488797
126.906746308,37.6011016965,"8930e1da08fffff","['8930e1da013ffff', '8930e1da017ffff', '8930e1da08bffff', '8930e1da087ffff', '8930e1da08fffff', '8930e1da083ffff', '8930e1da0bbffff']","[(37.59967478198422, 126.90571788370241), (37.60076604107331, 126.90842415892536), (37.601405633275355, 126.90324071477092), (37.60531920376847, 126.90617592910812), (37.60249697362736, 126.90594689613694), (37.60422778535243, 126.90346961690042), (37.603588310779514, 126.90865330220893)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,2.69308426637476,2.69308426637476
126.8946288677,37.5278072921,"8930e1d9493ffff","['8930e1d9483ffff', '8930e1db22bffff', '8930e1d949bffff', '8930e1db22fffff', '8930e1d9497ffff', '8930e1d9493ffff', '8930e1db267ffff']","[(37.52522212375237, 126.89706810636808), (37.52868559464288, 126.89211966850664), (37.52413288972428, 126.89436567716068), (37.52977498808054, 126.89482213451932), (37.528043231694085, 126.89729645531224), (37.52695391947975, 126.8945938956199), (37.52586460422927, 126.89189156008477)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,4.22655074105064,4.22655074105064
126.9975031493,37.6022373703,"8930e1c368fffff","['8930e1c36bbffff', '8930e1c3617ffff', '8930e1c3683ffff', '8930e1c3613ffff', '8930e1c3687ffff', '8930e1c368fffff', '8930e1c368bffff']","[(37.60223650647599, 127.00024881377753), (37.59941204605393, 127.00001537175602), (37.60288059382121, 126.99505735843069), (37.59832199792435, 126.9973030628511), (37.60397080142064, 126.99776970508807), (37.60114638040853, 126.99753637350145), (37.60005625074795, 126.99482415820782)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.83659048224231,1.83659048224231
126.9825117368,37.58229689,"8930e1dab7bffff","['8930e1dab7bffff', '8930e1dab63ffff', '8930e1dab6bffff', '8930e1dab73ffff', '8930e1dab4fffff', '8930e1d8cb7ffff', '8930e1dab47ffff']","[(37.58157611862826, 126.98281448475116), (37.58266587266081, 126.9855251440416), (37.579841994904825, 126.98529246306448), (37.58439995701294, 126.98304705537903), (37.58048636109626, 126.98010405026433), (37.57875231885877, 126.98258193498273), (37.583310121493525, 126.98033648969088)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,4,0,0,0,1,0,3,0,0,0,0,0,0,2.30058094034727,2.30058094034727
127.0146184222,37.623407722,"8930e1c35c7ffff","['8930e1c35d7ffff', '8930e1c3513ffff', '8930e1c35c7ffff', '8930e1c35cfffff', '8930e1c35c3ffff', '8930e1c358bffff', '8930e1c351bffff']","[(37.62637145682038, 127.01273918709572), (37.62572756227687, 127.01793400656523), (37.624636990708034, 127.01521942685251), (37.621811909863766, 127.01498520156345), (37.62354641543335, 127.01250507233699), (37.62746210997533, 127.01545367317021), (37.62290240355329, 127.01769964970981)]",0,0,0,0,0,8,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,5,0,0,1,1,1,0,0,18,5.59937051876165,-12.4006294812384
127.0083523262,37.6068897501,"8930e1c30d3ffff","['8930e1c30dbffff', '8930e1c30d7ffff', '8930e1c30d3ffff', '8930e1c36a7ffff', '8930e1c346bffff', '8930e1c346fffff', '8930e1c30c3ffff']","[(37.6026821687819, 127.00815364840419), (37.60659697454613, 127.01110082502312), (37.605506862985344, 127.00838748465887), (37.6044167477778, 127.00567436934038), (37.60724140257424, 127.00590809513804), (37.608331595699184, 127.00862134190007), (37.60377220242623, 127.01086685731755)]",0,0,0,0,0,14,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,1,1,0,0,0,3,0,2,2,1,1,1,0,21,2.36700757052674,-18.6329924294733
127.0136139534,37.6050161873,"8930e1c30c7ffff","['8930e1c30d7ffff', '8930e1c30c7ffff', '8930e1c301bffff', '8930e1c308bffff', '8930e1c30cfffff', '8930e1c3013ffff', '8930e1c30c3ffff']","[(37.60659697454613, 127.01110082502312), (37.60486223241577, 127.01358029127252), (37.60312736931072, 127.01605974063912), (37.60768708244669, 127.01381439044899), (37.60203742089954, 127.01334621310494), (37.60595225873703, 127.01629395028499), (37.60377220242623, 127.01086685731755)]",6,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,2,3,0,0,0,5,1,4,1,2,1,0,0,30,4.01464196561753,-25.9853580343825
126.9078076354,37.4787368933,"8930e03652fffff","['8930e03652fffff', '8930e036527ffff', '8930e03652bffff', '8930e1d925bffff', '8930e036193ffff', '8930e036523ffff', '8930e036197ffff']","[(37.47815489367504, 126.90893777279528), (37.48097573066509, 126.90916651556721), (37.4770671638686, 126.9062364775416), (37.47924262045745, 126.91163929192055), (37.47533409576022, 126.90870905049583), (37.479887922622204, 126.90646508994597), (37.476421744307125, 126.91141043924617)]",0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,1,3,0,0,0,6,0,2,0,1,0,0,0,12,2.82693601882414,-9.17306398117586
126.8999246635,37.4724373308,"8930e03657bffff","['8930e036563ffff', '8930e03654fffff', '8930e0360b7ffff', '8930e036547ffff', '8930e03656bffff', '8930e03657bffff', '8930e036573ffff']","[(37.47315878962329, 126.90330694453473), (37.47098347151709, 126.89790573385432), (37.46925060798397, 126.90037791643137), (37.473803956437486, 126.89813393485205), (37.470338187292036, 126.90307850337064), (37.47207113205973, 126.90060622729236), (37.474891695236586, 126.90083455858579)]",0,0,0,0,0,6,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,1,6,0,0,0,3,1,2,1,1,0,0,0,12,5.69650523304749,-6.30349476695251
127.1029125591,37.5917756678,"8930e1c1d93ffff","['8930e1c032fffff', '8930e1c0367ffff', '8930e1c1d83ffff', '8930e1c1d9bffff', '8930e1c1d93ffff', '8930e1c032bffff', '8930e1c1d97ffff']","[(37.59385943339756, 127.10191845791518), (37.589944132296466, 127.09896154405237), (37.58929428158575, 127.10416089959156), (37.58820586554548, 127.10144208804974), (37.59103263017107, 127.10168026228928), (37.592770857716, 127.09919960775565), (37.59212112401728, 127.10439920576107)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,2.30348399464762,2.30348399464762
126.9086372394,37.6138001366,"8930e1da50bffff","['8930e1da503ffff', '8930e1da547ffff', '8930e1da573ffff', '8930e1da557ffff', '8930e1da51bffff', '8930e1da50bffff', '8930e1da50fffff']","[(37.617700236453324, 126.90979932691833), (37.612055350807466, 126.90934085536527), (37.61314691889358, 126.91204787884097), (37.61378612504885, 126.90686315126861), (37.6166085090512, 126.90709226641361), (37.61487777440971, 126.90957008086173), (37.615969420536175, 126.91227723525643)]",0,0,0,0,0,0,0,0,0,0,8,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,2,0,0,0,0,6,1,4,1,0,0,1,0,3,3.10648974034902,0.106489740349021
127.0496091741,37.6080071486,"8930e1c0697ffff","['8930e1c044bffff', '8930e1c312fffff', '8930e1c0697ffff', '8930e1c0687ffff', '8930e1c0683ffff', '8930e1c045bffff', '8930e1c0693ffff']","[(37.609908546961094, 127.05336473376458), (37.610554927222786, 127.0481681153588), (37.60881888477095, 127.05064844924165), (37.60708272128414, 127.05312876609007), (37.60599313694633, 127.05041261327443), (37.61164467110107, 127.0508843063827), (37.607729218745995, 127.0479323899177)]",9,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,10,3,0,1,4,0,0,0,1,4,0,0,0,3,2,2,3,0,2,1,0,15,5.24872663468716,-9.75127336531284
127.0796403263,37.5589694722,"8930e1c1ed7ffff","['8930e1c1e9bffff', '8930e1c1e8bffff', '8930e1c116fffff', '8930e1c1ec3ffff', '8930e1c1ed7ffff', '8930e1c1ed3ffff', '8930e1c1ec7ffff']","[(37.56080438533929, 127.0807565494743), (37.559066296042154, 127.08323564996653), (37.559716482560106, 127.07804046124976), (37.555152603476216, 127.08028240873045), (37.55797847503293, 127.08051946846626), (37.55689065013809, 127.07780351191113), (37.55624034660209, 127.08299845855403)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,1,10,0,1,0,2,2,0,0,0,4,1,5,0,1,0,0,0,12,2.90754129445962,-9.09245870554038
127.0567264881,37.5709170533,"8930e1c156bffff","['8930e1c10a7ffff', '8930e1c1563ffff', '8930e1c157bffff', '8930e1c156fffff', '8930e1c11d3ffff', '8930e1c10b7ffff', '8930e1c156bffff']","[(37.56796519062162, 127.0577356770092), (37.573616189927336, 127.05820778797651), (37.572527629429175, 127.05549267135565), (37.571879149724964, 127.06068693189496), (37.56905359151757, 127.06045075540406), (37.56970218833183, 127.05525673687193), (37.57079067093228, 127.05797172190202)]",0,0,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,2,6,0,3,0,5,1,4,1,0,0,0,0,0,2.39528426271101,2.39528426271101
126.8110160173,37.5705103084,"8930e0a534bffff","['8930e0aecb3ffff', '8930e0a534fffff', '8930e0a5343ffff', '8930e0a535bffff', '8930e0aec87ffff', '8930e0a534bffff', '8930e0aec97ffff']","[(37.568209266629495, 126.81428728101821), (37.571028878270866, 126.81451189665212), (37.57275685258044, 126.81203759102979), (37.57166517387883, 126.80933887386287), (37.56711774715111, 126.81158860001176), (37.56993728055407, 126.81181308546773), (37.56884568009175, 126.80911449847125)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,1,0,0,2,4,0,0,0,4,1,8,0,0,0,0,0,0,5.67735650681747,5.67735650681747
127.0050296941,37.5703273791,"8930e1d8d67ffff","['8930e1d8993ffff', '8930e1d8d63ffff', '8930e1d899bffff', '8930e1d8d6fffff', '8930e1d8d67ffff', '8930e1d8d2bffff', '8930e1d8d77ffff']","[(37.57270225424547, 127.00829459769282), (37.57052389811387, 127.00287129493417), (37.56987794521797, 127.00806088175705), (37.5687888469124, 127.00534924927462), (37.57161307797094, 127.00558283391021), (37.57443734769678, 127.00581643949864), (37.573348089869775, 127.00310476922981)]",5,0,3,2,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,0,0,4,18,66,3,1,3,8,0,0,0,3,0,10,2,1,1,1,0,21,12.5637168523692,-8.43628314763078
127.0573927493,37.579373435,"8930e1c153bffff","['8930e1c152bffff', '8930e1c1523ffff', '8930e1c153bffff', '8930e1c1533ffff', '8930e1c1507ffff', '8930e1c150fffff', '8930e1c1577ffff']","[(37.57753038216676, 127.06115934846243), (37.580356056374974, 127.06139558854463), (37.57926734391841, 127.05867998368177), (37.582092978888156, 127.05891611331825), (37.58100418472313, 127.05620060184951), (37.578178627637904, 127.05596460384159), (37.57644174759377, 127.05844387523548)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,2,1,5,0,3,2,0,1,0,1,0,0,0,7,0,1,0,4,0,0,2,0,1,1,0,9,2.92073663206093,-6.07926336793907
126.9214655054,37.5712041076,"8930e1d848fffff","['8930e1d84bbffff', '8930e1d8413ffff', '8930e1d8487ffff', '8930e1d8483ffff', '8930e1d8417ffff', '8930e1d848bffff', '8930e1d848fffff']","[(37.57171166221514, 126.92438547750591), (37.56779924253574, 126.92144969039913), (37.573443677304546, 126.92190899168173), (37.57235337437763, 126.919202938656), (37.568889386068896, 126.9241557063439), (37.56953121575603, 126.91897340852798), (37.57062144059512, 126.9216793307477)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,1,2,3,0,0,0,0,1,2,0,0,0,0,0,0,3.7815001185499,3.7815001185499
126.95575795,37.5109409337,"8930e1d9eb3ffff","['8930e1d9e87ffff', '8930e1d9c4bffff', '8930e1d9eb7ffff', '8930e1d9ea3ffff', '8930e1d9c4fffff', '8930e1d9ebbffff', '8930e1d9eb3ffff']","[(37.50966898039808, 126.95334331765943), (37.512491263294024, 126.95357425240755), (37.51184511169641, 126.95875505563686), (37.50902271148744, 126.95852388004562), (37.513579408706626, 126.95628014004342), (37.50793472560077, 126.95581802971141), (37.51075704768522, 126.95604907452837)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,2.91603700097094,2.91603700097094
126.8141088314,37.561465764,"8930e0aec17ffff","['8930e0aecabffff', '8930e0aec03ffff', '8930e0aecbbffff', '8930e0aec07ffff', '8930e0aec17ffff', '8930e0aec8fffff', '8930e0aec13ffff']","[(37.56366151950167, 126.81653675492744), (37.55975066354987, 126.81361355480075), (37.56538969362022, 126.81406268550015), (37.56084194554945, 126.81631206947239), (37.562570159256005, 126.81383811009523), (37.56429825238451, 126.81136413465919), (37.56147879626729, 126.81113968940736)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,5,0,0,2,0,0,0,0,9,0,0,0,1,0,1,1,0,0,1,0,3,5.69514681326065,2.69514681326065
126.9114639189,37.5675939829,"8930e1db1a7ffff","['8930e1db1a3ffff', '8930e1db1b7ffff', '8930e1d84d3ffff', '8930e1db1afffff', '8930e1db1a7ffff', '8930e1d84dbffff', '8930e1da26bffff']","[(37.56517028447546, 126.90815196471661), (37.56799213069292, 126.9083809718194), (37.56735075647396, 126.91356223764059), (37.563438636398594, 126.91062787164732), (37.56626052205761, 126.91085698894108), (37.56452879270695, 126.91333298961293), (37.569082446384044, 126.91108612677036)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,7,0,0,2,2,0,0,0,4,1,8,0,0,0,0,0,0,6.6251968442252,6.6251968442252
127.0350263573,37.6132657093,"8930e1c3113ffff","['8930e1c318fffff', '8930e1c318bffff', '8930e1c3113ffff', '8930e1c31c7ffff', '8930e1c311bffff', '8930e1c3117ffff', '8930e1c3103ffff']","[(37.616407812273515, 127.03553101797347), (37.61531773413778, 127.03281565148491), (37.61358233914751, 127.03529586631129), (37.61249233887985, 127.03258063145334), (37.610756904501045, 127.03506073575875), (37.61467233563949, 127.03801132635334), (37.61184682312594, 127.03777606416283)]",0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20,0,13,6,1,0,0,0,0,0,3,1,1,1,0,3,10,0,0,0,3,3,0,0,0,4,0,6,5,1,3,1,0,33,3.39538914592224,-29.6046108540778
126.9356403143,37.5579351133,"8930e1d808bffff","['8930e1d8013ffff', '8930e1d808bffff', '8930e1d809bffff', '8930e1d80d7ffff', '8930e1d8083ffff', '8930e1d808fffff', '8930e1d80c7ffff']","[(37.55567204958426, 126.93878320117933), (37.55740486788893, 126.93630703495121), (37.55913756547497, 126.93383085217542), (37.55631520907802, 126.93360068139027), (37.56022730237229, 126.93653733657428), (37.55849452343787, 126.93901361300661), (37.55458247212081, 126.9360767539692)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,9,1,4,2,2,3,11,19,0,0,4,4,1,0,0,5,0,0,2,2,1,0,0,30,5.5889776318229,-24.4110223681771
126.9646490347,37.4901774066,"8930e1d9ac3ffff","['8930e1d9ad7ffff', '8930e1d9ad3ffff', '8930e1d9acfffff', '8930e1d9adbffff', '8930e1d9ac3ffff', '8930e1d9acbffff', '8930e1d9ac7ffff']","[(37.49252929837997, 126.96502238100241), (37.49144186926674, 126.9623167734016), (37.48797196151424, 126.96726516767664), (37.48861962468558, 126.96208550198635), (37.48970697565558, 126.96479097885317), (37.486884691968115, 126.96455959742697), (37.49079432334396, 126.96749667984419)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,6,0,0,0,2,0,0,0,0,0,0,0,0,4.2596832678783,4.2596832678783
126.8642549648,37.5448702862,"8930e1db613ffff","['8930e1db617ffff', '8930e1db603ffff', '8930e1db613ffff', '8930e1db68fffff', '8930e1db68bffff', '8930e1db6c7ffff', '8930e1db61bffff']","[(37.545995714674355, 126.86737649929002), (37.54317511820971, 126.86714949136847), (37.54490550644456, 126.8646751949006), (37.54772606346132, 126.86490209275944), (37.546635774094064, 126.86220088217874), (37.54381529527999, 126.86197411469612), (37.542084988181706, 126.86444831736269)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,3,0,0,2,0,1,1,0,9,2.52460197362311,-6.47539802637689
